sizmek_bidstream_raw.user_id,sizmek_bidstream_raw.household_cluster_id,sizmek_bidstream_raw.zeta_user_id,sizmek_bidstream_raw.account_id,sizmek_bidstream_raw.url,sizmek_bidstream_raw.referrer_url,sizmek_bidstream_raw.city_code,sizmek_bidstream_raw.state_code,sizmek_bidstream_raw.zip_code,sizmek_bidstream_raw.dma_code,sizmek_bidstream_raw.country_code,sizmek_bidstream_raw.user_agent,sizmek_bidstream_raw.mobile_id,sizmek_bidstream_raw.ip,sizmek_bidstream_raw.server_timestamp,sizmek_bidstream_raw.dt
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.46.0,1624656773212,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624594597973,20210625
217255651245882,,NULL,19967,http://mob.app.org.zwanoo.android.speedtest,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.46.0,1624678169069,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624593756973,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624596039465,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624596492349,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624597513053,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624595018343,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624594477812,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.46.0,1624656838925,20210625
217255651245882,,NULL,19967,http://mob.app.org.zwanoo.android.speedtest,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.46.0,1624678169069,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.46.0,1624656592029,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.47.0,1624595921169,20210625
217255651245882,,NULL,19967,http://mob.app.com.wemesh.android,,3698350,LAM,,,PE,"Mozilla/5.0 (Linux; Android 11; M2003J15SC Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116046.212116046.0)",817099e1-e827-4844-b4de-700e95df1846,179.6.46.0,1624655448296,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627123306,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627168960,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627166519,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627119773,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6A1A23E7-0A7F-4D33-86E3-912DAA9C0BBA,68.186.172.0,1624627142445,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627137805,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627149502,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627146097,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624661035626,20210625
497289216929749,,NULL,19967,http://mob.app.295646461,,4379634,MO,65020,619,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6a1a23e7-0a7f-4d33-86e3-912daa9c0bba,68.186.172.0,1624627126203,20210625
529269493027197,,NULL,35927,http://mob.app.com.aws.android,,5816861,WY,,758,US,"Mozilla/5.0 (Linux; Android 11; SM-G970U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",b97c08f1-8154-4cc8-98e7-aefa3b5b6149,174.208.235.69,1624661567663,20210625
529269493027197,,NULL,35927,http://mob.app.com.aws.android,,5816861,WY,,758,US,"Mozilla/5.0 (Linux; Android 11; SM-G970U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",b97c08f1-8154-4cc8-98e7-aefa3b5b6149,174.208.235.69,1624661577019,20210625
529269493027197,,NULL,35927,http://mob.app.com.aws.android,,5816861,WY,,758,US,"Mozilla/5.0 (Linux; Android 11; SM-G970U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",b97c08f1-8154-4cc8-98e7-aefa3b5b6149,174.208.235.69,1624661641006,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624597593233,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624597593233,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624649321268,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624596358496,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624597606887,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624649323742,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624649329883,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2838053,NW,57392,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.0.0,1624649261917,20210625
726203204351087,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2875509,,15926,,DE,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",a2683342-a644-4eb3-ac5b-054381fd84a0,93.214.94.0,1624649329883,20210625
748790133261509,,NULL,19967,http://mob.app.382617920,,598098,,,,LT,"Mozilla/5.0 (iPad; CPU OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",248bb43a-3df2-4864-9c29-d831bbf3be98,78.58.44.0,1624640482275,20210625
814608161151345,,NULL,19967,http://mob.app.de.axelspringer.yana.zeropage,,2643743,ENG,EC4N,,UK,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.77 Mobile Safari/537.36 (Mobile; afma-sdk-a-v212116021.212116021.0)",6f02ddee-2098-4fb3-a1a6-526c96c196dd,213.205.240.0,1624651326316,20210625
1016693276859524,,fd3f49c5-897a-469f-afa2-021f4e40c95a:1578831656.47,19967,spinoff.com.br,,3445679,RS,97500,,BR,"Mozilla/5.0 (Linux; Android 9; SM-J730G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,189.35.42.137,1624675185173,20210625
1016693276859524,,fd3f49c5-897a-469f-afa2-021f4e40c95a:1578831656.47,19967,spinoff.com.br,,3445679,RS,97500,,BR,"Mozilla/5.0 (Linux; Android 9; SM-J730G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,189.35.42.137,1624675185174,20210625
1016693276859524,,fd3f49c5-897a-469f-afa2-021f4e40c95a:1578831656.47,19967,spinoff.com.br,,3445679,RS,97500,,BR,"Mozilla/5.0 (Linux; Android 9; SM-J730G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,189.35.42.137,1624675185174,20210625
1016693276859524,,fd3f49c5-897a-469f-afa2-021f4e40c95a:1578831656.47,19967,spinoff.com.br,,3445679,RS,97500,,BR,"Mozilla/5.0 (Linux; Android 9; SM-J730G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,189.35.42.137,1624675185173,20210625
1016693276859524,,fd3f49c5-897a-469f-afa2-021f4e40c95a:1578831656.47,19967,spinoff.com.br,,3445679,RS,97500,,BR,"Mozilla/5.0 (Linux; Android 9; SM-J730G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,189.35.42.137,1624675201559,20210625
1053271440039841,,b39bd20d-8114-428b-96e0-ba8324e2b156:1593676458.86,19967,12up.com,,4924198,IN,46060,527,US,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G900A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/290.0.0.44.121;]",NULL,67.38.23.0,1624609847352,20210625
1053271440039841,,b39bd20d-8114-428b-96e0-ba8324e2b156:1593676458.86,19967,12up.com,,4924198,IN,46060,527,US,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G900A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/290.0.0.44.121;]",NULL,67.38.23.0,1624610023970,20210625
1053271440039841,,b39bd20d-8114-428b-96e0-ba8324e2b156:1593676458.86,19967,12up.com,,4924198,IN,46060,527,US,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G900A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/290.0.0.44.121;]",NULL,67.38.23.0,1624610023969,20210625
1053271440039841,,b39bd20d-8114-428b-96e0-ba8324e2b156:1593676458.86,19967,12up.com,,4924198,IN,46060,527,US,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G900A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/290.0.0.44.121;]",NULL,67.38.23.0,1624609847350,20210625
1053271440039841,,b39bd20d-8114-428b-96e0-ba8324e2b156:1593676458.86,19967,12up.com,,4924198,IN,46060,527,US,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G900A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/290.0.0.44.121;]",NULL,67.38.23.0,1624610101983,20210625
1053271440039841,,b39bd20d-8114-428b-96e0-ba8324e2b156:1593676458.86,19967,12up.com,,4924198,IN,46060,527,US,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G900A Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/290.0.0.44.121;]",NULL,67.38.23.0,1624610101988,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624666827153,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624670871712,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624666539036,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624670171896,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624671434313,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624665485038,20210625
1312814100220670,,1f0a1154-8ec4-4737-bd24-18182e4e3b12:1617556376.07,19967,brainly.com.br,,3394023,RN,,,BR,"Mozilla/5.0 (Linux; Android 10; SM-A307GT) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",NULL,138.94.99.0,1624671717181,20210625
